poolId,ticker,stakeAmount,"21,513,965,191,494,200",Cumulative,Bifrost stakeAmount,"17,242,689,233,737,000",Cumulative,51%
pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc,FGMTJ,"5,046,709",0.00%,100.00%,"5,046,709",0.00%,80.15%,
pool1fc3m8hdjj76n6llxextpc60tt63w5ygwgvf2ekzr3k222kxxdkg,BUNNY,"5,000,000",0.00%,100.00%,"5,000,000",0.00%,80.15%,
pool1ew5543rzgp7vs5qvmc0c42zucz9v6d3vct2zsa74erjfjen2p2d,UMKR,"4,910,120",0.00%,100.00%,"4,910,120",0.00%,80.15%,
pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,,"4,664,004",0.00%,100.00%,"4,664,004",0.00%,80.15%,
pool1llwfa6erdh7k87j06y2z9999jcc84cnezwhg9e2sulrgwzrsug4,,"4,613,866",0.00%,100.00%,"4,613,866",0.00%,80.15%,
pool1yw8qh0jnnl6eumgzt77fulfhgmyzda39zcndgvyc27ffu6jeh5w,,"4,613,646",0.00%,100.00%,"4,613,646",0.00%,80.15%,
pool1qw5jc5u4k6ck47kdwtwh8msv6t82x5c6qx38hjaycnha6skrek7,,"4,593,662",0.00%,100.00%,"4,593,662",0.00%,80.15%,
pool1j8r3q09v0tx48f78u4kxldmakryd384uk6cg9rrlzjhtu93027r,LIA,"4,581,261",0.00%,100.00%,"4,581,261",0.00%,80.15%,
pool1suuvhhetdpjmenal5j2uyjld26jke57xw2yz7gc4j2s3yhgd7us,,"4,427,641",0.00%,100.00%,"4,427,641",0.00%,80.15%,
pool1ctfxzwgqakxujmn95dfvprcm0h3dtzjh408apk0cewl0c4r6gg3,ROAR,"4,233,056",0.00%,100.00%,"4,233,056",0.00%,80.15%,
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADLF1,"4,191,429",0.00%,100.00%,"4,191,429",0.00%,80.15%,
pool1m4r66650ugw2xshz3gtred6wdxcn65v48r0r6p4vy64dy276q8h,,"4,105,189",0.00%,100.00%,"4,105,189",0.00%,80.15%,
pool15zuu7g6030wsfafu6a80pf6z2w6ceu4aumu2d6neykgtcx650u2,,"4,048,591",0.00%,100.00%,"4,048,591",0.00%,80.15%,
pool17dx6ld5544pngfc4w6ere708zmjga7wmykeelqhqt4tpkjcpup2,,"4,000,000",0.00%,100.00%,"4,000,000",0.00%,80.15%,
pool1alukhlxd53jat03vgt5h4dxxqyaapzefhk9yrl40e4r3x5cr5au,,"3,991,496",0.00%,100.00%,"3,991,496",0.00%,80.15%,
pool1h5uycju7n5puxn2ckfkpza550rf6jk4twr6ef0hsmxft78ajt6q,IOGP,"3,981,480",0.00%,100.00%,"3,981,480",0.00%,80.15%,
pool1rq4vahleea4yc38cr58klupl6g0w7ca07lc6kyvtcznp6649j5p,,"3,678,935",0.00%,100.00%,"3,678,935",0.00%,80.15%,
pool1w9cz3yyz8glemkwpn8hue6s89jrlhkap3nupzac7kdx77gj9am8,CHIPS,"3,625,350",0.00%,100.00%,"3,625,350",0.00%,80.15%,
pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,ayame,"3,622,402",0.00%,100.00%,"3,622,402",0.00%,80.15%,
pool1w92z3lxwrycf3kmf075dja2fwem0luyjc4ysv2afh6sg554qjwn,STBL1,"3,455,860",0.00%,100.00%,"3,455,860",0.00%,80.15%,
pool16nvyyawrxy0rsx99g332y3yasnnz42arrqhrsxq8pv7nwsya9nu,WILD,"3,401,976",0.00%,100.00%,"3,401,976",0.00%,80.15%,
pool1qfdzhvd4kttdew9klp89jtuts46dnecxdj36lwax9j2eyag0v6t,,"3,244,720",0.00%,100.00%,"3,244,720",0.00%,80.15%,
pool17037mqf5k46e6jpaue46lfy55v827re9cgm3qp8vsp33q8zufvy,BEAN,"3,080,875",0.00%,100.00%,"3,080,875",0.00%,80.15%,
pool1q86d5lfjtyrq8yzkyc55dy5p4yw0qvgkp5nqgr9ld5fv6ustg8h,,"3,070,591",0.00%,100.00%,"3,070,591",0.00%,80.15%,
pool14nxj3szga2tgllwenjgajfl3y4t570yghhyk36d2heuqvy63wl3,,"2,990,070",0.00%,100.00%,"2,990,070",0.00%,80.15%,
pool1vhusc9c38uqkuspnecq6clcqadx86g8wpxfaadyxfwdrukh0kg0,MIST,"2,953,199",0.00%,100.00%,"2,953,199",0.00%,80.15%,
pool12jqfrwhuv2jn0uymwmud2d63gp5drj08fjfart9dxgpu2tmj8a0,IOGP,"2,925,923",0.00%,100.00%,"2,925,923",0.00%,80.15%,
pool1646vlaras0deljthqtfl9dpdw2xsna799l0kayyu9v44cql4ky0,IOGP,"2,925,923",0.00%,100.00%,"2,925,923",0.00%,80.15%,
pool10w8gmhnprfmhdlp6npjt8d3ts64ng4qxsu0mr33dhpxpzwn4rgt,,"2,915,210",0.00%,100.00%,"2,915,210",0.00%,80.15%,
pool1cuufgqx2wymaavuuuuewrcywksqql299ugjxcw5hf8gux3ed3lc,APPY,"2,823,411",0.00%,100.00%,"2,823,411",0.00%,80.15%,
pool1w7y659w3ya4x4rd9ljp6rmcx70yj2t0s0nk97d6zgmymq0a2k7w,,"2,742,048",0.00%,100.00%,"2,742,048",0.00%,80.15%,
pool1p7x98437an7p6c7jf9zdkd0ekmw077q4a3c3r3lazxr0ccgf5vp,,"2,735,858",0.00%,100.00%,"2,735,858",0.00%,80.15%,
pool1r48usrtdxqzt6dmd02xgjss8xgqc9pc92cpkm4pykywnv7n33g6,,"2,729,004",0.00%,100.00%,"2,729,004",0.00%,80.15%,
pool1gaq7x3ejv47cykw2wrcyt99f3gcy3ayyuxsf6gqvd8j2jf90w4h,,"2,646,822",0.00%,100.00%,"2,646,822",0.00%,80.15%,
pool1pvxsyzqze90jyyqqewg5spkh6tst0cwyvtvh6qfsn6xx75p2vk9,,"2,639,298",0.00%,100.00%,"2,639,298",0.00%,80.15%,
pool1ygrwdlhn46gehyay2duxp8ynh57drxg0lgf9huymxlpvukdv0k6,NAKED,"2,625,614",0.00%,100.00%,"2,625,614",0.00%,80.15%,
pool1z59y9zk6kvyzl9fv7evxpnry8sk6ymxuee0lc6kw2rkvzh6f077,TPM,"2,623,282",0.00%,100.00%,"2,623,282",0.00%,80.15%,
pool1l5tmww2aqkhl3lfcrced6xpsd30pzx65p6v4e48v29g4jtlvf3d,,"2,621,434",0.00%,100.00%,"2,621,434",0.00%,80.15%,
pool1ktg9hvae8kluwnr29khma3mxd7ffjj9k5l0yjdqlmazjclv4j3d,,"2,618,354",0.00%,100.00%,"2,618,354",0.00%,80.15%,
pool1u6rml05w6hpl3t3ft8zwng6quksexa97wsxgdpg5kj4f78hhv7h,,"2,562,761",0.00%,100.00%,"2,562,761",0.00%,80.15%,
pool14ga04y2dec7vmahzstd2c5mjsw7vq0v62mwclqynvy2wsc5g40p,WAV6,"2,500,000",0.00%,100.00%,"2,500,000",0.00%,80.15%,
pool1dmuaa0wmqrwwx467p48fu83y5w7wdkxf8xlgymmfc73kjy3vxg7,,"2,486,679",0.00%,100.00%,"2,486,679",0.00%,80.15%,
pool1xcy8wtzrmzdhr2sqjjm8qe0hrxr4dc23zsv9mdfegahv5t0jud9,,"2,450,653",0.00%,100.00%,"2,450,653",0.00%,80.15%,
pool1stjukmjtgs7rdvy8ucsc543f9y2ct56ss08zed392php7k0teaq,,"2,443,789",0.00%,100.00%,"2,443,789",0.00%,80.15%,
pool1vuhc5fl733g3twn856xsfjqusczvk68r6pvs6lqgtadzsf6fue2,SHARK,"2,386,319",0.00%,100.00%,"2,386,319",0.00%,80.15%,
pool1qsql4xy359qgypnnh3hu3hm7ax4rs37gkas9tnhun03ygglxtth,,"2,267,244",0.00%,100.00%,"2,267,244",0.00%,80.15%,
pool1xt0gxs63r5vgjsrzhm7jfuhuqzga9pf8kqvp38qmdzn3wjxudvr,,"2,228,964",0.00%,100.00%,"2,228,964",0.00%,80.15%,
pool1pnvthl5hwnsuulx6fch0885aae0l9fkht35rla46dw9r54d5whr,PURE,"2,062,184",0.00%,100.00%,"2,062,184",0.00%,80.15%,
pool1pm635fj8skdkh0lvhtcygateyt4nt4gj5rap28zqpe7rv0wgdhf,,"2,050,621",0.00%,100.00%,"2,050,621",0.00%,80.15%,
pool18n7kk90klq4uf45j6pguqskyrxe9eprgfgrjhr7cpvdxzus3zn8,,"2,029,803",0.00%,100.00%,"2,029,803",0.00%,80.15%,
pool1a0wm2emve4y6e3tn8lnhk9vfhk9u7wgjqmrs5zfsn792gjtquu3,,"2,015,999",0.00%,100.00%,"2,015,999",0.00%,80.15%,
pool1xpptvfwpqau6qg7j8e4qatkzeartxm7ezux95evgv4zm6xxd3px,,"2,007,228",0.00%,100.00%,"2,007,228",0.00%,80.15%,
pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,"2,001,200",0.00%,100.00%,"2,001,200",0.00%,80.15%,
pool1jcpwtg5ce6xr42v37nk3xahmduwrs87mvd6pkm92v7tj2ux8v5j,,"1,957,114",0.00%,100.00%,"1,957,114",0.00%,80.15%,
pool1mn0ydnu5tt4w80y3dxdsajddhdz03p6mudk8vlh55r5exqywxhh,,"1,865,490",0.00%,100.00%,"1,865,490",0.00%,80.15%,
pool1teg62xfrjvgahfukqhgd0q4wrkn7k0ee03tnju3klt63ws48w50,,"1,854,270",0.00%,100.00%,"1,854,270",0.00%,80.15%,
pool1d4tuk5ln88x5s9xcck4lfz8u4svdvxzsh2ue9rnmqrxm6a486uv,,"1,801,494",0.00%,100.00%,"1,801,494",0.00%,80.15%,
pool1vr8tegnnjtvfe7me66qrchaq6ucmmxve6anuuypwn6s3zs6342s,WING,"1,800,569",0.00%,100.00%,"1,800,569",0.00%,80.15%,
pool1kcwfpv65agclgu9p6eetn6x4q0zexzgr5v2cl9255qlwjjqr56v,,"1,773,860",0.00%,100.00%,"1,773,860",0.00%,80.15%,
pool1la6wjq8uaqctd05zw58dczxp6csf2z66wf726kdfyr9l7hnr6jp,,"1,763,938",0.00%,100.00%,"1,763,938",0.00%,80.15%,
pool1r6lp6uumua0kvs069y0k5kh3t7acvv4pz9pfw3zs6rmmcs52z4z,DREAM,"1,688,197",0.00%,100.00%,"1,688,197",0.00%,80.15%,
pool1r96tdg42e7qpxxef2fhzlusl4wtqjk24kznsj4ttar0f6adw0jq,,"1,665,757",0.00%,100.00%,"1,665,757",0.00%,80.15%,
pool12ql6www8aa8usn98azlkz76d2htxtm9swalvyac27rlq6mdkxc7,IOGP,"1,481,480",0.00%,100.00%,"1,481,480",0.00%,80.15%,
pool1ha70qvqwnmnwpa7e575y9tgyx47aw29rvkz73mnf42z5wet5dr3,IOGP,"1,481,480",0.00%,100.00%,"1,481,480",0.00%,80.15%,
pool18au4xxwcu552tjyxgyfssc95lwcf08g49z0ln5f7l060qh8r3wv,STBL3,"1,430,897",0.00%,100.00%,"1,430,897",0.00%,80.15%,
pool1wkk7mlwet6pgqk9gd706trlw25vnu9a7ygvrugap0swjcfty7vd,,"1,322,858",0.00%,100.00%,"1,322,858",0.00%,80.15%,
pool1k2rhjxppp87k488zfeu9t24hl4jgjrjcqxwfg4q7jcu6wvkfwpn,,"1,289,969",0.00%,100.00%,"1,289,969",0.00%,80.15%,
pool166fpvc9lelw8pdvc4n3xeqns5ktkkmzu4plaen999fwy2xytgce,STBL2,"1,258,444",0.00%,100.00%,"1,258,444",0.00%,80.15%,
pool139l6650n4u0gg9fmnd3aczp62q5xwngp299pwwhe2mj7sm5vqs6,,"1,231,208",0.00%,100.00%,"1,231,208",0.00%,80.15%,
pool1ek2m5zuydqcgqv3s5mlh55tr8gp76yuxe4hj4s7xtxajyc94rx3,,"1,221,941",0.00%,100.00%,"1,221,941",0.00%,80.15%,
pool1apts5675m9f6tkp4ed2jeu35azt7a0hxd3dypzjvwr2hxu6lg9a,ANON,"1,200,000",0.00%,100.00%,"1,200,000",0.00%,80.15%,
pool1m2tgjxn880a3v6w4v3uf3kz9kduhvtr97slmpwnppd6r63230sm,,"1,044,631",0.00%,100.00%,"1,044,631",0.00%,80.15%,
pool1hjz482dskv7vvc3wpmgwy2avx784c26xq8v5pc8dm0ne6shyfzr,SCENE,"1,006,318",0.00%,100.00%,"1,006,318",0.00%,80.15%,
pool1vw0rqsvfx0ngct7gfmlz5j2e4gap6sd9pwrmemhd488eyxvm88r,,"1,000,100",0.00%,100.00%,"1,000,100",0.00%,80.15%,
pool14mumny7t9l4ydjkqkllylxzzvwf0s5te9vujqet82eszj3d6ccm,,"1,000,100",0.00%,100.00%,"1,000,100",0.00%,80.15%,
pool1k8l84smxjczp2mpqmn7qsd23j7h4vd7rwagdscsrjecvgplkmw8,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool10v6uh7yan2dg8utwpgurj6th3u3s3q3m2lcg8z9mxtncvx72dhc,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool1570hpvwg22nm8uat505mj5hm6p6z26528nuwvrr7r5nh6yavdqt,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool13682rvnneuwl5j7tfh0zfp2t808zujjdrw499qkahuxd6zqxz00,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool1vl46tq6mxq3f5c4m2e2x3jlruutweahnv5adkjy2sskyc3lc4ge,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool1ura3w5x8uy7mgzu0pd4kskap4hynt9zymt30h5macll4kuxpqnv,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool1yqd4ln05uj7qd0fs657yufwa29an8lu49farezn0x6a9xph9h49,,"1,000,000",0.00%,100.00%,"1,000,000",0.00%,80.15%,
pool1xxjcu9djguspkrctjgszvzcagy7pzy8vxqfaqtl5xy9824fz2qg,BAND,"994,008",0.00%,100.00%,"994,008",0.00%,80.15%,
pool190vx20f4ptv93u8em69pl74y6kux0mgl6kpzwmq6xvx8qvza429,,"686,450",0.00%,100.00%,"686,450",0.00%,80.15%,
pool1jp3wtdhgpeu6qf53upw5rupaqwtl7pzvcuuyyn0f8u3xgx5755y,MARTE,"65,868",0.00%,100.00%,"65,868",0.00%,80.15%,
pool15l8p8v8yzdjvl3vml6qafx0wgy4k6t938jl0qy24wslgw7xlhc2,,"47,069",0.00%,100.00%,"47,069",0.00%,80.15%,
pool1yydna77k2j8yq4fw08d202z664g3fvavfvqjg5g4lxmwzsa9k9u,,"13,127",0.00%,100.00%,"13,127",0.00%,80.15%,
pool1lyvtenf7325hsrtdgeqsv7yau6hyq7ztpdwwdeqcueh8s83h34l,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1hm55kzfkyll747qqwe5wnlqlu75kt9hm36nj0eruhez7wqyd58p,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1qatl6qf2zja8a3hyhn42ar5a54h9k0dn3hd2j4uxvz5mqn25zy5,,0,0.00%,100.00%,0,0.00%,80.15%,
pool196e8g7evuyf84jz4gr6f4xacudmupxs3ad323krx9e4xse6cf8y,SSCC,0,0.00%,100.00%,0,0.00%,80.15%,
pool1k0w7n5rfxdzgfxpy8x6t7zfy6pfwrp54se7ezhxxed2x7mfmszy,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1yqw3cxc8c9v34305ccz5sx5r4c7tx04ph4w2x8n2hczhurt9j0h,,0,0.00%,100.00%,0,0.00%,80.15%,
pool12t3wyzzmg5ms5tzz7w6evedrf7mh07m875r6dfk8xpmgzjc3d9g,,0,0.00%,100.00%,0,0.00%,80.15%,
pool159nu5jnr7jc58hqaw880qtpzsq72q9pc9w3r88reeuyh702apfe,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1lenhysfdw3w6a37mukd4xfvsfssgvzlrnhk6v882j2kns6uyxd6,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1vujjarchz7tgec2xazavrsa0r8trf3u6840lgnq2p4kdsg0830y,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1sqxvayj9w80g42w7chla9x56atj75jwxvkrkrtkcvcyjcak9wx2,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1s2qefm0h0449tdwsh7w6gw7mn9n8d3w48zunslxdazlfghtn4wh,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1hzy8quep7xkajxx8lep59y2erqll3cr440zm90ctej4hchyfedg,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1tq03j8aa5myedlr8xj6tltstdsn5eprxq4cd4qr54mhv25unsyk,,0,0.00%,100.00%,0,0.00%,80.15%,
pool152zrg07tzs7vjcw7q64r85egv6efr59lsyn4v5yqqxy0vspj26f,PTON,0,0.00%,100.00%,0,0.00%,80.15%,
pool1fn2e64q388nustgn7ca0tangxa29ta5z908cq2c5nztj6sntdsk,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1lr7pglmne4pgl4nynz398cuyjdfwhg0xxad83eqy2s6hv0cx3cc,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1mtmjss36km0v4qzn4eqvv440ed9flwqtkp4g8lp0ueu8zy6hvpl,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1wunach3tra8tmaqgft9ryg6ndxt4y83z2vuzmaztwzdr5x7ylh5,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1ul0t4hjnnhz4wgaghaa7hur77l7gp0akagmjx40r0kn8ct00vl5,THNKS,0,0.00%,100.00%,0,0.00%,80.15%,
pool16zfptlhz8qd0zhufg5w09cp44rm50xt3mphwt28l4cxw55ewvh0,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1jssdknzgsg4fm3v70uvhrtfjtakwpr5q6x0dwc0fcff8wtd05f6,ASAP,0,0.00%,100.00%,0,0.00%,80.15%,
pool12v7aukl49ehf9ysagq960ek26jeywnq3yzv5hgl4ecvhvyax5p6,WIN,0,0.00%,100.00%,0,0.00%,80.15%,
pool12cc8t9yr58xureweksj73v87xkm6svcs8j3xnt93zd5zw5q6ugr,,0,0.00%,100.00%,0,0.00%,80.15%,
pool17yyawjkmefppu64v0xxqxecaa77ddgsdgxgmm06jdyxeslruzyc,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1guzmpktw0h98ezwgekzcvw2wgmf58a3egcjaecx2yv8esrtv8tw,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1gpc08dtula7mpdzy3rnf9zfw8tp2n6c03ukj2kf5shqzca5ulw2,,0,0.00%,100.00%,0,0.00%,80.15%,
pool19upjnw6s32kyfrv863nxu08yw6fyvjz7j3p4c3zl95arytp068x,,0,0.00%,100.00%,0,0.00%,80.15%,
pool15723rmfj9yw88yj3vjhh4f82xlwkqrwthmgw79zt6v7ukx3zv2y,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1t0yyw270lyj70x2fdgxsl7re3rlc8q23fvy3gfpggulc5g6xe95,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1uj0r26e5ymqgre7zxqsapl2stlh36fc8n6mvrcdzjn247u2cf5l,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1lll300yc7lf6v34agp6ctzxdwk6s96cu0lxq3kk0msgvzchq3f4,PHNX,0,0.00%,100.00%,0,0.00%,80.15%,
pool1eaetnqdddl6pw3my4urw4nlcy004pjpgnt3fpypr36qt2v8c6ck,,0,0.00%,100.00%,0,0.00%,80.15%,
pool13hqjq6yxcsk3wpygedcp04crk58qsc00gw4wf77q6kehxxagqme,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1gp4kj3w0txgxjme254pgyj5ysw7muxsumuefzc7uep9673nsrvc,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1h5tldkcwftpnnwj4ygtfd8ts6mxkcv0qyes9tum9hxx27zrjzpf,ZION,0,0.00%,100.00%,0,0.00%,80.15%,
pool1js763t3yw63ffsxqpume8974z03hdlm4nddnezhfla6dskln37v,MYC,0,0.00%,100.00%,0,0.00%,80.15%,
pool1zjjr7qm06ywwwd03fpc40u24uxt3kruesr6knpmdzj3ejxytjf0,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1a93dsl464yupklfzt0eavrvxqs9ftddx4ehh3teaj9x47kt273f,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1jexc6dwezcp7ph8mceyfrm50l6aqu5pu494lvfau309422t9c6z,,0,0.00%,100.00%,0,0.00%,80.15%,
pool16m3cpra28g00t2hsfm4cj9twl4y0jsf3us2zd6nyjpz5yuagmkn,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1vhsjmemxqg3ktv4hwqc09cxhhg6td86n9p3qwg5t5y6xc4dcddp,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1ajrl335z92udy65gxlgsrvthf9esfksp6m2yf3y7qcn7jqp0zsc,,0,0.00%,100.00%,0,0.00%,80.15%,
pool13ugz5ye96g5jcxw2c3kt9x7cc75p4lmxl2jz7cy0a4xkkju0dr0,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1nms3yppslynx2etssx3sslg0mzpc345wzynf64lzjmfyg6ghj9t,,0,0.00%,100.00%,0,0.00%,80.15%,
pool12fvqhdv6wx77zkjdq06k5ylzswd06w7yavt8fd6sm5pwk30k9l4,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1yjeekxeu402msk7pnj9vkrtr9glf95jd2tzwwrld309m2flq7yu,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1tn49xn2jpq62uwff9lt8d25kfzhu3nzjkkytq8pc062n6c7h6tg,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1p4s6gafaqd2w2dft5c5j2zj6grudvmpwsyx9gumzunak688x5tj,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1ap6fj6xllhlc3xuuq7uvz0ed2wjws08f7h680xcgq47qk2pvnme,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1w304gh8xwdcjxumdl5yhvu28j6eax9sf08tu98cp5eth27vy6ez,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1qf0wftuxq20v4c0es83qgfunte4uxepx7jesy8nczxz2wv8yld2,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1jnesrcc408t0zd3zadkx2fs65ugppkvftcleld0tc0j2v7zsvej,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1y90zp3ysrwzttwqhm2gjc7gp4d7tg2n6zsw3sp3lyk7vjxc56d6,BROI,0,0.00%,100.00%,0,0.00%,80.15%,
pool1t6mnkhwj99hm0ckt8fkf85r84le9p95v2a3l874vfn947g5ajmu,,0,0.00%,100.00%,0,0.00%,80.15%,
pool18tdd78q5vgr9qy2lun7m8srmnuc3h2mg6vqe66gezjh4glujje3,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1py5y4uqukj777aj0ax0dpc7tchcl35dax5rxppuwfj0wkg3km82,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1dqq4ugkrkpwhray2z8jvk8nvnpnq3gm3g2stz4wmusap6tkuclw,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1r04czz6aq4qnd8a3x2klzd6g20mrxns0ksrac0z0jn7uycgl7l2,VIRGO,0,0.00%,100.00%,0,0.00%,80.15%,
pool14tdqa54j9kwhxpx3q55zrgt2gc8lqk9trkhfe7m36fhp7jjzf6w,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1cg90yrzsj6mk84jzqt6sg3mg9gxx6f40tk7fk2v7uyp5cxw02wf,,0,0.00%,100.00%,0,0.00%,80.15%,
pool105y08fgl97g255q7v9nk0x7aqyxaqcluve2jxhgwemkaxkeyd82,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1sktpderrlmwnw8l769aqqfmmv2sn2uatp4r9z84htt6kg7jauyn,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1m7mmef85qylqdqa3skut8a7akklp5myaanrn0gqzsfg37j3vms8,REM,0,0.00%,100.00%,0,0.00%,80.15%,
pool1rzlg6gtquajeyzpn5whh2alqzgdpy5ugha275z2haq79glqze85,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1esvefse6m77u5nwetxjz82rh77062htxmdcfa4h98cx65gjg8zg,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1cax4yzzzsluaknn9y7wdxhvslzsr3shyrapmj0cw25csw20wzc5,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1pnpdsl0cungyn362fgp0lk8wt34xh68fywljnvtq9dtkk2sd8qv,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1sgrrjyfj3ujzqrgtgrt5sd9nlvsztmxm32ax79tlu4ghy58ps7q,,0,0.00%,100.00%,0,0.00%,80.15%,
pool19cfmy93acrj292lwhak0laxrlt88ndausl3fhdgq8pckxnxc6le,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1fn6rz40s843u3fwthk8eaqn6ath3z7wgfrhndskuzmslzxgtv50,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1lelfqaufr7mmmdkaaqd8e78a762c6ddlrnkkaepkk70nyp7ku25,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1c2hg4uh9x9lfljxsf5ufppwg72p3y5gu95zskmpvdmyf70w6g6v,PULSE,0,0.00%,100.00%,0,0.00%,80.15%,
pool1w43rswva2e4hulr6ayxv4aaaf0fzvxjj5c8kv55xmm2auey5xvz,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1sskadl6p2w0ttfr60y2ssfzcmrnaty4wt68v5glzd3e5vwkh7z5,ETO8,0,0.00%,100.00%,0,0.00%,80.15%,
pool1lrd3lza7r2a3uf4z9y52zf792kmmgqpxgl8suaz88g7fg7sdw3g,,0,0.00%,100.00%,0,0.00%,80.15%,
pool1e68hwymvfqxss0v29tgu95j0q8rv79z76l54wm4s0625klfq6y6,2R1C,0,0.00%,100.00%,0,0.00%,80.15%,
pool1tjaz8a62743k5tzdd8lyd0sgf2lcvtk09jsz9etvas82zdamc2q,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1v9gqa6n4em4aly7ew2trvhgrath4mrsp9tyc290l638nvqs5aej,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool148ajvsw7z9mhgw43tqvgmfrv22azvm638knkqghqv497xvdl2tk,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1e827fy8efd7n9zacdknhtr2n5rqmry5up05mqgqsjkmmzjmzrf3,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1hfxjswx4wnpfmdad660hvzx4knjhf32uwgg6wgsnqp98x9zz927,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1y9xftc4cq0svcv0gjdtusnvllrg5v5rn0d24g8r4m7tnsem6ve8,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1kcw2kqj27qe7ntsz9fhvyvyvpf7prclwc5jq4cw0qydh7cygcek,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool10pktmr26fpvrt77j7m5mchqlt0mjmmfvt7ruvdewkcpasp0nzkl,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1j0j39t2dfmkflfnvresds8vlfhwg75qwufa95u55nw376ky29r8,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1szgruqm2dlhkh5qh7rft28xz9gkxj6rzfncsuquf3vm37k63kqv,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool172fsazvg6zrpkj7c8wklsp7lrn5yxjvhru4enddvvfnyx343dyc,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1pmknsy9yqh06fpmduf8vzcvkzpllygjj8uzkjccgvewtq9uc53k,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
pool1gctelcfktanxhqfjw88vjp9v0ayumd6lr3re38pjw3kvvc8tanq,IOGP,0,0.00%,100.00%,0,0.00%,80.15%,
